disease_id	has_chd	has_kidney	has_ckd	n_terms	n_systems
OMIM:610678	0	0	0	19	8
OMIM:610682	0	1	0	35	11
OMIM:610687	0	0	0	39	8
OMIM:610688	0	1	1	22	6
OMIM:610698	0	0	0	4	1
OMIM:610706	0	0	0	17	5
OMIM:610708	0	0	0	12	2
OMIM:610713	0	0	0	7	2
OMIM:610717	1	0	0	33	12
OMIM:610725	0	1	1	12	2
OMIM:610733	1	1	0	46	13
OMIM:610738	0	0	0	14	5
OMIM:610743	0	0	0	22	5
OMIM:610755	0	0	0	12	5
OMIM:610756	0	0	0	23	9
OMIM:610758	1	0	0	45	9
OMIM:610759	1	1	0	83	11
OMIM:610768	1	0	0	26	11
OMIM:610773	1	0	0	8	6
OMIM:610798	0	0	0	8	8
OMIM:610805	0	1	1	8	1
OMIM:610828	0	0	0	53	8
OMIM:610829	0	0	0	60	10
OMIM:610832	1	1	0	27	15
OMIM:610840	1	0	0	4	1
OMIM:610842	1	1	0	36	11
OMIM:610852	0	0	0	8	4
OMIM:610878	0	1	0	3	1
OMIM:610883	1	1	0	49	11
OMIM:610896	0	1	1	6	4
OMIM:610913	0	0	0	29	8
OMIM:610915	0	0	0	29	7
OMIM:610921	0	0	0	30	5
OMIM:610947	0	0	0	13	5
OMIM:610951	0	0	0	18	2
OMIM:610954	0	0	0	62	12
OMIM:610965	0	0	1	37	13
OMIM:610967	0	0	0	20	5
OMIM:610968	0	0	0	22	8
OMIM:610978	1	0	0	41	8
OMIM:610984	0	1	1	21	9
OMIM:610992	0	0	0	16	7
OMIM:611022	0	0	0	3	1
OMIM:611038	0	0	0	5	2
OMIM:611040	0	0	0	16	2
OMIM:611067	0	0	0	19	4
OMIM:611087	1	1	0	32	10
OMIM:611090	0	0	0	2	1
OMIM:611091	0	0	0	52	13
OMIM:611092	0	0	0	12	3
OMIM:611093	0	0	0	6	3
OMIM:611102	0	0	0	9	2
OMIM:611105	0	0	0	18	3
OMIM:611126	1	0	0	22	9
OMIM:611131	0	0	0	16	2
OMIM:611134	1	1	0	19	9
OMIM:611174	1	0	0	55	12
OMIM:611182	0	0	0	68	14
OMIM:611209	1	1	1	76	16
OMIM:611225	0	0	0	27	5
OMIM:611228	0	0	0	17	3
OMIM:611263	0	0	0	9	3
OMIM:611276	0	0	0	8	1
OMIM:611283	1	0	0	5	5
OMIM:611291	0	0	0	70	16
OMIM:611302	0	0	0	23	5
OMIM:611307	0	0	0	15	6
OMIM:611363	1	0	0	4	1
OMIM:611369	0	0	0	6	2
OMIM:611376	1	1	0	14	8
OMIM:611377	0	0	0	18	5
OMIM:611383	0	0	0	6	2
OMIM:611390	0	0	0	24	5
OMIM:611391	0	0	0	7	1
OMIM:611407	1	0	0	6	1
OMIM:611431	0	0	0	25	8
OMIM:611451	0	0	0	5	2
OMIM:611465	0	0	0	2	1
OMIM:611489	0	0	0	13	7
OMIM:611490	0	0	0	19	10
OMIM:611493	0	0	0	8	1
OMIM:611497	0	0	0	5	2
OMIM:611498	0	1	1	4	1
OMIM:611521	0	0	0	7	5
OMIM:611523	0	0	0	42	9
OMIM:611528	1	0	0	10	4
OMIM:611543	0	0	0	5	1
OMIM:611544	0	0	0	10	1
OMIM:611548	0	0	0	7	1
OMIM:611553	1	0	0	39	12
OMIM:611554	1	0	0	19	8
OMIM:611556	1	0	0	34	7
OMIM:611560	0	1	1	25	7
OMIM:611561	0	1	0	12	7
OMIM:611584	0	0	0	28	7
OMIM:611588	0	0	0	21	4
OMIM:611590	0	1	0	17	10
OMIM:611597	0	0	0	4	1
OMIM:611603	0	0	0	25	3
OMIM:611615	1	0	0	12	4
OMIM:611638	0	0	0	11	3
OMIM:611705	1	0	0	26	9
OMIM:611718	0	0	0	5	2
OMIM:611719	1	1	0	33	12
OMIM:611721	0	0	0	19	7
OMIM:611722	0	0	0	19	5
OMIM:611726	0	0	0	19	6
OMIM:611755	0	0	0	4	3
OMIM:611762	0	0	0	22	12
OMIM:611771	0	1	1	4	2
OMIM:611773	0	1	1	14	8
OMIM:611777	0	0	0	7	3
OMIM:611783	0	0	0	9	3
OMIM:611788	0	0	0	10	4
OMIM:611804	0	0	0	7	5
OMIM:611809	0	0	0	6	1
OMIM:611812	1	1	0	19	9
OMIM:611816	1	0	0	32	8
OMIM:611818	0	0	0	10	3
OMIM:611819	0	0	0	9	2
OMIM:611820	0	0	0	4	2
OMIM:611875	0	0	0	7	3
OMIM:611876	0	0	0	4	2
OMIM:611878	1	0	0	16	1
OMIM:611879	1	0	0	7	2
OMIM:611880	1	0	0	7	2
OMIM:611881	0	0	0	30	13
OMIM:611884	1	0	0	15	5
OMIM:611890	0	0	0	44	11
OMIM:611895	0	0	0	5	2
OMIM:611938	0	0	0	8	3
OMIM:611943	0	0	0	11	10
OMIM:611953	0	0	0	2	1
OMIM:612001	0	0	0	18	8
OMIM:612004	0	0	0	3	1
OMIM:612015	0	0	0	27	13
OMIM:612016	0	0	0	27	6
OMIM:612018	0	0	0	5	3
OMIM:612020	0	0	0	10	3
OMIM:612067	0	0	0	26	6
OMIM:612069	0	0	0	17	4
OMIM:612073	0	0	0	46	13
OMIM:612075	0	0	0	26	9
OMIM:612076	0	1	0	4	2
OMIM:612079	0	0	0	21	9
OMIM:612095	0	0	0	13	2
OMIM:612098	1	0	0	23	4
OMIM:612109	0	0	0	33	5
OMIM:612119	0	0	0	3	2
OMIM:612124	1	0	0	8	2
OMIM:612126	0	0	0	21	6
OMIM:612132	0	0	0	21	9
OMIM:612138	0	0	0	15	7
OMIM:612158	1	0	0	16	2
OMIM:612160	0	0	0	2	1
OMIM:612164	0	0	0	27	3
OMIM:612199	0	0	0	47	11
OMIM:612201	1	0	0	8	1
OMIM:612219	0	0	0	2	1
OMIM:612225	0	0	0	11	6
OMIM:612227	0	0	0	8	4
OMIM:612229	0	0	0	1	2
OMIM:612233	0	0	0	22	8
OMIM:612237	0	0	0	2	2
OMIM:612240	0	0	0	11	1
OMIM:612244	0	0	0	1	2
OMIM:612247	0	0	0	10	5
OMIM:612260	0	0	0	11	7
OMIM:612269	0	0	0	3	1
OMIM:612271	0	0	0	4	2
OMIM:612278	0	0	0	1	2
OMIM:612281	0	0	0	14	4
OMIM:612284	0	1	0	21	7
OMIM:612285	0	0	1	18	7
OMIM:612286	0	1	0	9	3
OMIM:612287	0	1	0	8	3
OMIM:612289	1	0	0	96	15
OMIM:612290	0	0	0	9	2
OMIM:612291	0	0	0	20	8
OMIM:612292	0	0	0	19	6
OMIM:612300	0	0	0	12	6
OMIM:612301	0	0	0	29	13
OMIM:612304	0	0	0	14	6
OMIM:612310	0	0	0	9	3
OMIM:612313	0	0	0	58	9
OMIM:612319	0	0	0	32	6
OMIM:612336	0	0	0	9	4
OMIM:612337	0	1	0	40	11
OMIM:612347	0	0	0	8	4
OMIM:612350	0	0	0	39	9
OMIM:612356	0	0	0	4	2
OMIM:612370	0	0	0	7	5
OMIM:612376	0	0	0	3	3
OMIM:612379	0	0	0	34	12
OMIM:612387	0	0	0	23	13
OMIM:612389	0	0	0	35	8
OMIM:612390	0	0	0	7	4
OMIM:612394	0	0	0	41	10
OMIM:612416	0	0	0	5	1
OMIM:612422	1	0	0	10	2
OMIM:612423	0	0	0	5	2
OMIM:612431	0	0	0	2	1
OMIM:612437	0	0	0	12	1
OMIM:612438	0	0	0	31	5
OMIM:612444	1	0	0	16	7
OMIM:612446	0	0	0	4	1
OMIM:612460	0	0	0	2	1
OMIM:612462	0	0	0	29	9
OMIM:612463	0	0	0	18	7
OMIM:612474	1	0	0	98	9
OMIM:612518	1	0	0	7	6
OMIM:612520	0	0	0	1	2
OMIM:612526	0	0	0	18	9
OMIM:612527	1	0	0	9	5
OMIM:612528	1	0	0	12	8
OMIM:612529	0	0	0	5	2
OMIM:612539	0	0	0	8	3
OMIM:612540	0	0	0	31	11
OMIM:612541	1	1	0	53	15
OMIM:612551	0	1	1	3	1
OMIM:612555	0	0	0	4	3
OMIM:612556	0	0	1	6	4
OMIM:612561	1	0	0	22	8
OMIM:612562	1	1	0	29	12
OMIM:612563	0	0	0	10	5
OMIM:612567	0	0	0	9	5
OMIM:612572	0	0	0	9	2
OMIM:612577	0	0	0	8	2
OMIM:612580	0	0	0	4	1
OMIM:612591	0	0	0	5	3
OMIM:612621	0	0	0	21	4
OMIM:612631	0	0	0	3	2
OMIM:612643	0	0	0	2	1
OMIM:612644	0	0	0	2	1
OMIM:612645	0	0	0	3	1
OMIM:612649	0	0	0	14	7
OMIM:612650	1	0	0	17	9
OMIM:612651	0	1	0	52	12
OMIM:612653	0	0	0	9	6
OMIM:612656	0	0	0	22	5
OMIM:612657	0	0	0	9	1
OMIM:612671	0	0	0	4	2
OMIM:612674	0	0	0	27	5
OMIM:612690	0	0	0	9	5
OMIM:612691	0	0	0	14	2
OMIM:612692	0	0	0	15	11
OMIM:612702	0	0	0	13	7
OMIM:612703	0	0	0	12	3
OMIM:612712	0	0	0	8	2
OMIM:612713	0	0	0	16	8
OMIM:612714	0	0	0	19	10
OMIM:612716	0	0	0	27	6
OMIM:612718	0	0	0	18	5
OMIM:612736	0	0	0	32	5
OMIM:612740	0	0	0	11	9
OMIM:612775	0	0	0	3	1
OMIM:612780	0	0	0	31	8
OMIM:612781	0	0	0	7	6
OMIM:612782	0	0	0	27	13
OMIM:612783	0	0	0	30	14
OMIM:612794	1	0	0	2	1
OMIM:612798	0	0	0	3	1
OMIM:612813	0	0	0	23	7
OMIM:612838	0	0	0	4	1
OMIM:612840	0	0	0	19	8
OMIM:612841	0	0	0	11	3
OMIM:612847	0	0	0	14	7
OMIM:612852	0	0	0	27	13
OMIM:612874	0	0	0	1	0
OMIM:612877	1	0	0	8	2
OMIM:612885	0	0	0	9	3
OMIM:612899	0	0	0	8	1
OMIM:612900	0	0	0	9	3
OMIM:612908	0	0	0	7	3
OMIM:612918	0	1	0	21	11
OMIM:612921	0	0	0	35	5
OMIM:612922	0	0	1	16	5
OMIM:612923	0	0	1	15	5
OMIM:612924	0	0	1	12	4
OMIM:612925	0	0	1	18	5
OMIM:612926	0	0	1	13	5
OMIM:612932	0	0	0	7	3
OMIM:612933	0	0	1	13	4
OMIM:612936	0	0	0	34	5
OMIM:612937	1	0	0	16	5
OMIM:612938	1	0	0	35	11
OMIM:612940	0	0	0	53	11
OMIM:612943	0	0	0	8	1
OMIM:612949	1	0	0	46	13
OMIM:612951	0	0	0	21	5
OMIM:612952	0	0	0	25	7
OMIM:612953	0	0	0	40	7
OMIM:612954	1	0	0	36	8
OMIM:612955	0	0	0	6	2
OMIM:612956	0	0	0	4	2
OMIM:612961	0	0	0	13	4
OMIM:612964	0	0	0	10	4
OMIM:612965	0	0	0	10	3
OMIM:612968	0	0	0	7	1
OMIM:612975	0	0	0	2	1
OMIM:612989	1	0	0	14	4
OMIM:612997	0	0	0	6	1
OMIM:612998	1	0	0	8	3
OMIM:612999	1	0	0	14	5
OMIM:613000	0	0	0	7	2
OMIM:613001	1	1	0	32	9
OMIM:613002	0	0	0	14	2
OMIM:613003	0	0	0	4	1
OMIM:613005	0	0	0	12	4
OMIM:613011	1	0	0	29	9
OMIM:613013	0	0	0	5	3
OMIM:613021	0	0	0	8	4
OMIM:613027	0	0	0	22	7
OMIM:613028	0	0	0	4	2
OMIM:613029	0	0	0	8	5
OMIM:613038	0	0	0	34	9
OMIM:613055	0	0	0	3	1
OMIM:613060	0	0	0	6	1
OMIM:613065	0	0	0	3	3
OMIM:613068	0	0	0	5	1
OMIM:613070	0	0	0	27	9
OMIM:613071	0	0	0	3	2
OMIM:613073	0	0	0	8	2
OMIM:613074	0	0	0	5	1
OMIM:613075	0	0	0	48	16
OMIM:613076	0	0	0	7	6
OMIM:613077	0	0	0	20	9
OMIM:613078	0	0	0	11	9
OMIM:613079	0	0	0	4	1
OMIM:613080	0	0	0	7	3
OMIM:613086	0	0	0	5	2
OMIM:613087	1	0	0	5	1
OMIM:613089	0	0	0	7	6
OMIM:613090	0	0	1	25	8
OMIM:613091	0	1	0	35	8
OMIM:613092	0	1	1	10	3
OMIM:613093	0	0	0	10	2
OMIM:613094	0	0	0	5	4
OMIM:613095	1	1	1	24	7
OMIM:613100	0	0	0	1	1
OMIM:613101	0	0	0	20	10
OMIM:613102	0	0	0	16	3
OMIM:613105	0	0	0	3	2
OMIM:613107	0	0	0	4	2
OMIM:613108	0	0	0	3	2
OMIM:613112	0	0	0	4	1
OMIM:613115	0	0	0	22	7
OMIM:613116	0	0	0	6	1
OMIM:613118	0	0	0	9	3
OMIM:613119	0	0	0	4	1
OMIM:613120	0	0	0	8	1
OMIM:613122	1	0	0	7	1
OMIM:613123	0	0	0	3	1
OMIM:613135	0	0	0	28	6
OMIM:613148	0	0	0	10	7
OMIM:613150	0	0	0	37	5
OMIM:613151	0	0	0	14	5
OMIM:613152	0	0	0	9	3
OMIM:613153	1	0	0	36	9
OMIM:613154	0	0	0	28	6
OMIM:613155	1	0	0	27	7
OMIM:613156	1	0	0	35	9
OMIM:613157	0	0	0	16	6
OMIM:613158	0	0	0	9	4
OMIM:613159	0	1	1	15	6
OMIM:613161	0	0	0	29	6
OMIM:613162	0	0	0	29	4
OMIM:613163	0	0	0	18	6
OMIM:613172	1	0	0	6	2
OMIM:613177	1	1	0	51	15
OMIM:613179	0	0	0	40	14
OMIM:613192	0	0	0	26	7
OMIM:613193	1	0	0	11	7
OMIM:613194	0	0	0	9	2
OMIM:613195	0	0	0	12	4
OMIM:613204	0	0	0	15	4
OMIM:613205	0	0	0	37	9
OMIM:613206	0	0	0	26	8
OMIM:613211	0	0	0	4	2
OMIM:613216	0	0	0	9	2
OMIM:613217	0	0	0	9	3
OMIM:613224	1	0	0	50	15
OMIM:613225	0	0	0	15	6
OMIM:613227	0	0	0	9	2
OMIM:613229	0	0	0	5	2
OMIM:613235	0	0	0	9	3
OMIM:613237	0	1	1	7	3
OMIM:613239	0	0	0	16	5
OMIM:613243	1	0	0	18	4
OMIM:613244	0	0	0	8	3
OMIM:613251	1	0	0	11	1
OMIM:613252	1	0	0	6	1
OMIM:613254	1	1	0	41	12
OMIM:613255	1	0	0	13	3
OMIM:613265	0	0	0	11	6
OMIM:613266	0	0	0	14	8
OMIM:613267	0	0	0	6	2
OMIM:613268	0	0	0	4	1
OMIM:613270	0	0	0	6	3
OMIM:613280	0	0	0	21	5
OMIM:613285	0	0	0	5	1
OMIM:613286	1	0	0	9	1
OMIM:613287	0	0	0	18	4
OMIM:613291	0	0	0	8	3
OMIM:613307	0	0	0	4	2
OMIM:613308	0	0	0	8	4
OMIM:613309	1	1	0	30	9
OMIM:613310	0	0	0	8	1
OMIM:613312	0	1	0	15	7
OMIM:613313	1	0	0	16	8
OMIM:613319	0	0	0	12	3
OMIM:613320	1	0	0	44	8
OMIM:613325	0	0	0	4	2
OMIM:613327	0	0	0	47	13
OMIM:613328	0	1	0	22	9
OMIM:613329	0	0	0	5	2
OMIM:613330	0	0	0	35	8
OMIM:613341	0	0	0	13	3
OMIM:613345	0	0	0	9	5
OMIM:613347	0	0	0	1	2
OMIM:613348	0	0	0	3	2
OMIM:613353	0	0	0	5	1
OMIM:613370	0	0	0	6	3
OMIM:613375	0	0	0	5	3
OMIM:613376	0	0	0	16	3
OMIM:613382	0	0	0	7	4
OMIM:613385	0	0	0	52	16
OMIM:613388	0	0	1	19	6
OMIM:613390	1	1	1	20	8
OMIM:613391	0	0	0	5	2
OMIM:613398	1	0	0	26	9
OMIM:613399	0	0	0	2	3
OMIM:613402	0	0	0	16	3
OMIM:613404	1	1	0	32	13
OMIM:613406	0	0	0	129	17
OMIM:613411	0	0	0	3	1
OMIM:613418	0	0	0	6	1
OMIM:613424	1	0	0	15	2
OMIM:613426	1	0	0	23	5
OMIM:613428	0	0	0	8	2
OMIM:613435	0	0	0	16	5
OMIM:613443	0	0	0	36	8
OMIM:613451	0	0	0	52	9
OMIM:613453	0	0	0	2	1
OMIM:613454	0	0	0	52	7
OMIM:613456	0	0	0	15	6
OMIM:613464	0	0	0	17	8
OMIM:613470	0	0	0	14	8
OMIM:613471	0	0	0	28	10
OMIM:613477	0	0	0	21	4
OMIM:613480	0	0	0	9	4
OMIM:613485	0	0	0	13	3
OMIM:613489	0	0	0	29	12
OMIM:613490	0	0	0	18	6
OMIM:613493	0	0	0	17	10
OMIM:613494	0	0	0	10	7
OMIM:613495	0	0	0	9	5
OMIM:613496	0	1	1	19	10
OMIM:613500	0	0	0	12	7
OMIM:613501	0	0	0	14	8
OMIM:613502	0	0	0	13	9
OMIM:613506	0	0	0	6	7
OMIM:613507	1	0	0	11	4
OMIM:613517	0	0	0	8	1
OMIM:613546	0	0	0	7	3
OMIM:613550	0	1	1	16	6
OMIM:613554	0	0	0	7	5
OMIM:613559	0	0	0	31	8
OMIM:613561	1	0	0	29	12
OMIM:613563	1	0	0	50	18
OMIM:613566	0	0	0	5	1
OMIM:613571	0	0	0	4	2
OMIM:613573	0	0	0	21	5
OMIM:613575	0	0	0	2	1
OMIM:613581	0	0	0	15	2
OMIM:613582	0	0	0	10	2
OMIM:613587	0	0	0	10	1
OMIM:613608	0	0	0	14	1
OMIM:613610	1	1	1	80	15
OMIM:613611	1	0	0	5	3
OMIM:613612	0	0	0	14	7
OMIM:613615	0	1	0	4	3
OMIM:613616	0	1	0	4	2
OMIM:613617	0	0	0	11	2
OMIM:613625	0	0	0	6	3
OMIM:613630	1	1	0	21	11
OMIM:613640	0	0	0	22	5
OMIM:613641	0	0	0	11	5
OMIM:613642	1	0	0	10	4
OMIM:613643	0	0	0	6	2
OMIM:613646	0	0	0	8	3
OMIM:613647	0	0	0	25	6
OMIM:613652	0	1	0	6	2
OMIM:613656	0	0	0	3	1
OMIM:613657	1	0	0	7	5
OMIM:613658	0	0	0	66	14
OMIM:613659	0	0	0	3	4
OMIM:613660	0	0	0	9	3
OMIM:613661	0	0	0	22	9
OMIM:613662	0	0	0	32	9
OMIM:613668	0	0	0	18	5
OMIM:613670	0	0	0	37	8
OMIM:613671	0	0	0	17	4
OMIM:613672	0	0	0	18	4
OMIM:613673	1	0	0	33	11
OMIM:613674	0	1	0	10	4
OMIM:613676	0	0	0	14	6
OMIM:613677	0	0	0	10	5
OMIM:613679	0	0	0	13	7
OMIM:613680	1	1	0	25	8
OMIM:613684	0	0	0	48	9
OMIM:613686	1	0	0	31	8
OMIM:613688	0	0	0	12	3
OMIM:613690	1	0	0	7	1
OMIM:613693	0	0	0	9	3
OMIM:613694	1	0	0	11	2
OMIM:613695	0	0	0	8	3
OMIM:613697	1	0	0	14	2
OMIM:613702	0	0	0	7	2
OMIM:613703	0	0	0	9	3
OMIM:613704	0	0	0	3	1
OMIM:613705	0	0	0	4	1
OMIM:613706	1	0	0	47	11
OMIM:613707	1	0	0	34	10
OMIM:613708	0	0	0	14	5
OMIM:613710	0	0	0	15	4
OMIM:613711	0	0	0	5	2
OMIM:613712	0	0	0	3	2
OMIM:613717	0	0	0	20	5
OMIM:613718	0	0	0	4	2
OMIM:613720	0	0	0	12	2
OMIM:613721	0	0	0	14	2
OMIM:613722	0	0	0	12	2
OMIM:613723	0	0	0	13	3
OMIM:613724	0	0	0	17	8
OMIM:613728	0	0	0	23	5
OMIM:613730	1	1	0	19	7
OMIM:613731	0	0	0	14	2
OMIM:613735	0	1	0	33	9
OMIM:613736	0	0	0	8	3
OMIM:613737	0	0	0	5	2
OMIM:613743	0	0	0	6	5
OMIM:613744	0	0	0	41	7
OMIM:613750	0	0	0	17	2
OMIM:613751	1	0	0	17	4
OMIM:613752	1	0	0	20	8
OMIM:613756	0	0	0	8	2
OMIM:613757	0	0	0	1	1
OMIM:613758	0	0	0	7	1
OMIM:613759	1	0	0	14	7
OMIM:613762	0	0	0	10	3
OMIM:613763	0	0	0	8	1
OMIM:613765	1	0	0	3	1
OMIM:613767	0	0	0	7	1
OMIM:613769	0	0	0	7	2
OMIM:613779	0	1	1	12	5
OMIM:613780	0	0	0	6	2
OMIM:613783	0	0	0	4	3
OMIM:613789	0	0	0	4	2
OMIM:613790	0	0	0	4	2
OMIM:613791	0	0	0	5	3
OMIM:613793	0	0	0	2	1
OMIM:613794	0	0	0	8	2
OMIM:613795	1	0	0	75	14
OMIM:613796	0	0	0	4	2
OMIM:613800	0	0	0	28	10
OMIM:613801	0	0	0	8	2
OMIM:613803	0	0	0	48	12
OMIM:613804	0	0	0	23	10
OMIM:613805	0	0	0	30	8
OMIM:613807	1	0	0	26	9
OMIM:613808	1	0	0	17	7
OMIM:613809	0	0	0	7	2
OMIM:613810	0	0	0	11	2
OMIM:613811	0	0	0	20	4
OMIM:613812	0	0	0	22	7
OMIM:613818	0	0	0	15	4
OMIM:613819	0	0	1	9	5
OMIM:613820	0	1	1	4	1
OMIM:613823	0	0	0	32	8
OMIM:613824	0	1	1	9	5
OMIM:613825	0	0	0	1	1
OMIM:613826	0	0	0	49	4
OMIM:613827	0	0	0	4	1
OMIM:613829	0	0	0	9	2
OMIM:613830	0	0	0	6	2
OMIM:613834	1	0	0	22	6
OMIM:613835	0	0	0	16	2
OMIM:613837	0	0	0	4	1
OMIM:613838	1	0	0	14	4
OMIM:613839	0	0	0	25	7
OMIM:613843	0	0	0	23	3
OMIM:613845	0	1	1	27	12
OMIM:613848	0	1	0	45	10
OMIM:613849	0	0	0	30	8
OMIM:613850	0	0	0	3	2
OMIM:613854	1	0	0	15	2
OMIM:613855	0	0	0	18	3
OMIM:613856	0	0	0	5	2
OMIM:613860	0	0	0	6	5
OMIM:613861	0	0	1	19	8
OMIM:613862	0	0	0	9	1
OMIM:613865	0	0	0	2	1
OMIM:613869	0	0	0	13	4
OMIM:613870	1	0	0	21	9
OMIM:613873	1	0	0	10	2
OMIM:613874	1	0	0	7	2
OMIM:613876	1	0	0	7	1
OMIM:613877	0	0	0	14	8
OMIM:613881	1	0	0	7	1
OMIM:613882	0	0	0	8	5
OMIM:613885	1	1	0	24	10
OMIM:613886	0	0	0	14	4
OMIM:613887	0	0	0	2	1
OMIM:613908	0	0	0	18	6
OMIM:613912	0	0	0	3	1
OMIM:613916	0	0	0	4	1
OMIM:613925	0	0	0	24	4
OMIM:613926	0	0	0	14	3
OMIM:613933	0	0	0	7	4
OMIM:613943	0	0	0	8	2
OMIM:613949	0	0	0	1	2
OMIM:613950	0	0	0	6	1
OMIM:613951	0	1	0	21	12
OMIM:613953	0	0	0	19	9
OMIM:613954	0	0	0	27	6
OMIM:613955	0	0	0	3	2
OMIM:613956	0	0	0	2	2
OMIM:613957	0	0	0	4	1
OMIM:613958	0	0	0	4	1
OMIM:613960	0	0	0	12	9
OMIM:613970	0	0	0	20	7
OMIM:613977	0	0	0	8	3
OMIM:613978	0	0	0	5	4
OMIM:613980	0	0	0	7	2
OMIM:613981	0	0	0	7	2
OMIM:613982	0	0	0	18	7
OMIM:613983	0	0	0	13	2
OMIM:613985	0	0	0	2	1
OMIM:613986	0	0	0	15	5
OMIM:613987	0	0	0	14	9
OMIM:613988	0	0	0	8	6
OMIM:613989	1	0	0	33	12
OMIM:613990	0	0	0	43	15
OMIM:614008	1	0	0	49	10
OMIM:614009	0	0	0	8	4
OMIM:614017	1	0	0	11	6
OMIM:614018	0	0	0	19	4
OMIM:614019	0	0	0	18	5
OMIM:614020	0	0	0	6	2
OMIM:614021	0	0	0	16	3
OMIM:614022	1	0	0	11	2
OMIM:614023	0	0	0	11	5
OMIM:614025	0	0	0	7	4
OMIM:614028	0	0	0	3	1
OMIM:614033	0	0	0	2	1
OMIM:614034	0	0	0	24	10
OMIM:614035	0	0	0	4	1
OMIM:614037	0	0	0	7	5
OMIM:614038	0	0	0	14	9
OMIM:614039	0	0	0	20	4
OMIM:614042	0	0	0	3	2
OMIM:614049	0	0	0	6	1
OMIM:614050	0	0	0	3	1
OMIM:614052	1	0	0	43	13
OMIM:614053	1	0	0	7	5
OMIM:614055	0	0	0	7	3
OMIM:614063	0	0	0	18	5
OMIM:614065	1	0	0	14	5
OMIM:614066	0	0	0	38	5
OMIM:614067	0	0	0	32	6
OMIM:614069	0	0	0	29	12
OMIM:614072	0	0	0	17	5
OMIM:614073	0	0	0	13	7
OMIM:614074	0	0	0	20	6
OMIM:614075	0	0	0	37	13
OMIM:614076	0	0	0	15	6
OMIM:614077	0	0	0	30	6
OMIM:614078	0	0	0	31	6
OMIM:614080	1	1	0	57	13
OMIM:614082	0	0	0	11	12
OMIM:614083	0	1	0	39	14
OMIM:614089	1	0	0	2	1
OMIM:614090	0	0	0	1	1
OMIM:614091	0	1	0	38	10
OMIM:614096	1	0	0	25	9
OMIM:614097	0	0	0	3	2
OMIM:614098	0	0	0	36	10
OMIM:614099	0	1	1	31	9
OMIM:614102	0	0	0	7	6
OMIM:614104	0	1	0	62	12
OMIM:614105	0	0	0	40	9
OMIM:614111	0	0	0	7	3
OMIM:614114	1	0	0	49	12
OMIM:614115	0	0	0	9	2
OMIM:614116	0	0	0	19	4
OMIM:614120	0	0	0	12	4
OMIM:614122	0	0	0	1	0
OMIM:614128	0	0	0	1	1
OMIM:614129	0	0	0	11	7
OMIM:614131	0	1	1	12	2
OMIM:614134	0	0	0	28	7
OMIM:614135	0	0	0	16	3
OMIM:614152	0	0	0	6	1
OMIM:614153	0	0	0	26	6
OMIM:614156	0	0	0	8	3
OMIM:614160	0	0	0	3	2
OMIM:614162	0	0	0	42	13
OMIM:614163	0	0	0	2	1
OMIM:614164	0	0	0	4	2
OMIM:614165	0	0	0	2	3
OMIM:614167	0	0	0	3	1
OMIM:614170	0	0	0	18	9
OMIM:614171	0	0	0	10	5
OMIM:614172	0	0	0	18	5
OMIM:614173	0	0	0	4	1
OMIM:614175	0	1	0	26	9
OMIM:614180	0	0	0	7	2
OMIM:614181	0	0	0	11	2
OMIM:614185	1	0	0	25	10
OMIM:614186	0	0	0	12	2
OMIM:614188	0	0	0	49	9
OMIM:614190	0	0	0	3	1
OMIM:614195	0	0	0	20	6
OMIM:614196	0	1	1	10	3
OMIM:614198	0	0	0	16	6
OMIM:614199	0	1	1	28	6
OMIM:614201	0	0	0	10	5
OMIM:614202	0	0	0	44	9
OMIM:614203	0	0	0	10	2
OMIM:614204	0	0	0	21	8
OMIM:614205	0	0	0	25	6
OMIM:614207	1	0	0	41	12
OMIM:614209	0	1	0	9	6
OMIM:614212	0	0	0	7	2
OMIM:614213	0	0	0	18	5
OMIM:614219	0	0	0	39	9
OMIM:614222	0	0	0	48	10
OMIM:614224	0	0	0	4	3
OMIM:614225	0	0	0	36	9
OMIM:614226	0	0	0	14	8
OMIM:614228	0	0	0	14	3
OMIM:614229	0	0	0	14	3
OMIM:614231	0	0	0	42	12
OMIM:614249	1	0	0	26	5
OMIM:614250	0	0	0	9	4
OMIM:614251	0	0	0	9	2
OMIM:614254	0	0	0	39	5
OMIM:614255	0	0	0	25	5
OMIM:614256	0	0	0	5	1
OMIM:614257	0	0	0	19	8
OMIM:614261	1	0	0	42	10
OMIM:614262	1	0	0	14	9
OMIM:614265	0	0	0	9	5
OMIM:614266	0	0	0	5	2
OMIM:614278	0	0	0	3	1
OMIM:614279	0	0	0	5	1
OMIM:614284	0	0	0	11	4
OMIM:614286	0	0	0	2	2
OMIM:614292	0	0	0	10	1
OMIM:614293	0	0	0	2	1
OMIM:614296	0	0	0	21	5
OMIM:614298	0	0	0	41	5
OMIM:614299	1	0	0	36	9
OMIM:614300	1	0	0	34	11
OMIM:614302	0	0	0	11	2
OMIM:614303	0	0	0	9	1
OMIM:614305	0	0	0	18	7
OMIM:614306	0	0	0	23	4
OMIM:614307	0	0	0	26	7
OMIM:614321	0	0	0	15	4
OMIM:614322	0	0	0	22	5
OMIM:614324	0	0	0	8	4
OMIM:614325	0	0	0	17	7
OMIM:614327	0	0	0	10	6
OMIM:614328	0	0	0	14	11
