gene	ensembl_id	phenotype	trait_type	n_cases	burden_set	P_SKATO	P_Burden	P_SKAT	BETA	n_variants
PKD1	ENSG00000008710	Creatinine	continuous	376624	missense|LC	2.64166244183631e-14	2.68317553386262e-09	1.02885471521187e-09	-0.000537059542067206	3733
PKD1	ENSG00000008710	Cystatin C	continuous	376784	missense|LC	0.000102038743032495	0.00060672525154104	0.000657743176393666	-0.000348600234467439	3733
IFT172	ENSG00000138002	Creatinine	continuous	376624	missense|LC	0.000499838430762845	0.45713263040255	0.000221715754216256	-0.000176642259906268	835
RPGRIP1L	ENSG00000103494	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.0036634652333587	0.106643475638752	0.00192494875758809	-0.00284217438122794	625
NPHP3	ENSG00000113971	Creatinine	continuous	376624	missense|LC	0.00378924704918437	0.00229365450133523	0.0137641789383738	0.000680534048085672	626
IFT122	ENSG00000163913	Cystatin C	continuous	376784	missense|LC	0.00391113501805707	0.441265490340505	0.00191368950930104	-0.000234960941288529	652
IFT172	ENSG00000138002	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.00397402744260689	0.026555419750435	0.00249048664904616	0.0294734729806858	835
BBS5	ENSG00000163093	Creatinine	continuous	376624	missense|LC	0.00466446160197376	0.00506437846641061	0.00414020926872416	-0.000891165222470634	150
MKKS	ENSG00000125863	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.00639619613890041	0.558103443371535	0.00368869655643334	0.00172920890191805	291
BBS7	ENSG00000138686	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.00793171286104122	0.00575880888218416	0.0198435746150676	0.026361275022537	259
BBS2	ENSG00000125124	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.00840133861636561	0.0055934398121964	0.0462788954681204	0.0362234679741667	339
DNAJB11	ENSG00000090520	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.0100632384405061	0.280926849448648	0.00532703625875264	0.0681600545150551	165
TMEM231	ENSG00000205084	Creatinine	continuous	376624	missense|LC	0.0105078785818704	0.0464927574395668	0.00742298372499972	-0.00060239732604178	204
MKS1	ENSG00000011143	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.0114151129354367	0.00976235744248344	0.0172956769870398	-0.00783526572069156	315
IFT172	ENSG00000138002	Cystatin C	continuous	376784	missense|LC	0.0134624555173559	0.388901472106205	0.00673866906394505	-0.000230930622220805	835
BBS12	ENSG00000181004	Cystatin C	continuous	376784	missense|LC	0.0135669939081231	0.362120858300125	0.00806332990762704	0.000337234054494357	387
BBS9	ENSG00000122507	Creatinine	continuous	376624	missense|LC	0.015774795944601	0.00899144526228079	0.0653833176164751	-0.000749141514810885	436
BBS7	ENSG00000138686	Cystatin C	continuous	376784	missense|LC	0.0184596123667236	0.510023755114365	0.0107785682465544	0.000355249833166217	259
DNAJB11	ENSG00000090520	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.0187748024698422	0.363742098459891	0.00991964486648245	0.0531964562881408	165
DYNC2I1	ENSG00000126870	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.0204557711727037	0.190254927930426	0.0112587392256097	0.000383589360570026	604
NPHP3	ENSG00000113971	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.0209060579527877	0.0107595996169123	0.313225548101553	0.0069071194532933	626
IFT122	ENSG00000163913	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.021188158645156	0.010940042214832	0.134009108551502	0.0138793225016133	652
BBS4	ENSG00000140463	Cystatin C	continuous	376784	missense|LC	0.0258180649517835	0.128384268286219	0.0131100627670178	0.000893682762924323	283
DNAJB11	ENSG00000090520	Cystatin C	continuous	376784	missense|LC	0.0259502548549216	0.4528046568519	0.0132322104182385	-0.000975520612356796	165
IFT140	ENSG00000187535	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.0263612126350996	0.24090564595728	0.013454116743137	0.0145360475457382	974
DNAJB11	ENSG00000090520	Microalbumin in urine	continuous	119013	missense|LC	0.0282778762414688	0.0144429022675284	0.374027093387493	0.00681222134381958	165
ALG9	ENSG00000086848	Urea	continuous	376551	missense|LC	0.0287316992988041	0.0391619671064871	0.0188529659644815	-0.00113141004920288	291
BBS12	ENSG00000181004	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.0288006605774669	0.458363203924587	0.0167614369238054	0.00820823984124225	387
BBS9	ENSG00000122507	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.0294411818087514	0.761553754551191	0.016946003267767	0.00429528780972981	436
CEP290	ENSG00000198707	Cystatin C	continuous	376784	missense|LC	0.0313196905078968	0.035436019091842	0.0272114864878765	0.000440343925135086	1033
DNAJB11	ENSG00000090520	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.0329247719198225	0.46322900635033	0.0174281988372608	0.0196011442614301	165
BBS12	ENSG00000181004	Microalbumin in urine	continuous	119013	missense|LC	0.0341197811311187	0.0790262389339409	0.0198054441617046	0.00130524753248675	387
BBS7	ENSG00000138686	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.0341938191956656	0.238637294011407	0.019605694059426	0.00388913102518282	259
TMEM237	ENSG00000155755	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.0347542052158888	0.0176220739806751	0.999805378744791	-0.0315785717760359	181
NPHP1	ENSG00000144061	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.0351807234637389	0.241135480677059	0.0198361249682439	0.027065417424274	317
DNAJB11	ENSG00000090520	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.0352046909079262	0.018150520604354	0.545301932658515	-0.00321377877206349	165
INVS	ENSG00000119509	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.03640880905336	0.298408440162065	0.0190553797508248	-0.00279357405417025	513
ALG9	ENSG00000086848	Creatinine	continuous	376624	missense|LC	0.0383068110614913	0.184022856153624	0.0234867210684313	-0.000606965403839311	291
AHI1	ENSG00000135541	Urea	continuous	376551	missense|LC	0.039297345665035	0.0957846739427888	0.0216718574213308	-0.00048195934129374	604
ZNF423	ENSG00000102935	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.0396360072389516	0.133452562008606	0.0205269594356559	0.00456195257889945	669
BBS10	ENSG00000179941	Urea	continuous	376551	missense|LC	0.0399340812605437	0.814836616101652	0.024039365592796	9.13916442706501e-05	369
IFT122	ENSG00000163913	Urea	continuous	376551	missense|LC	0.039968503375257	0.313025380551434	0.0208420957941947	0.000328261372581651	652
INVS	ENSG00000119509	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.0404727991598414	0.0212880329577508	0.143687811991091	0.0114898862149266	513
IFT172	ENSG00000138002	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.0420773753180655	0.047903187742689	0.0316657181269159	0.0032241736269052	835
BBS7	ENSG00000138686	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.0427141089711248	0.17507958106125	0.0248358905333397	0.0375798029580056	259
TTC8	ENSG00000165533	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.0439270797485229	0.0242214097840069	0.389462180224452	-0.00922789291139473	251
TMEM216	ENSG00000187049	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.0441619324242012	0.166587775756707	0.0285775199253757	0.0598950971440923	80
TMEM216	ENSG00000187049	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.0457883052638001	0.109220061603457	0.028197299169779	0.0460557171251576	80
BBS2	ENSG00000125124	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.045829717210772	0.652236738015243	0.0238207857694354	0.00295831016620942	339
TMEM237	ENSG00000155755	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.0475060186197251	0.0244385074146638	0.999899890224934	-0.0153844267176725	181
BBIP1	ENSG00000214413	Microalbumin in urine	continuous	119013	missense|LC	0.0479836846699964	0.122276998756174	0.0314698011677786	0.00879457818846439	25
INVS	ENSG00000119509	Cystatin C	continuous	376784	missense|LC	0.0482763079807825	0.0256458745433048	0.222858310560034	0.000615007176308212	513
MKKS	ENSG00000125863	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.0493690244038069	0.648794987244593	0.0283795684664814	-0.00476082680355515	291
MKKS	ENSG00000125863	Cystatin C	continuous	376784	missense|LC	0.0510235293974552	0.861550183431544	0.0295320914103714	-5.39781707652873e-05	291
IFT172	ENSG00000138002	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.0558326731698255	0.908486313754353	0.0293202853459498	0.000318753102774636	835
ZNF423	ENSG00000102935	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.0584887925165964	0.0296539737862824	0.983377845427353	-0.00696385665429857	669
BBIP1	ENSG00000214413	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.0598408974997551	0.356660369982295	0.035131701301875	0.0475489480316868	25
BBS12	ENSG00000181004	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.0601664992344438	0.0346836989537964	0.594684671867538	-0.0141230184232211	387
PKD2	ENSG00000118762	Cystatin C	continuous	376784	missense|LC	0.0602705628517766	0.0315748248850235	0.238301472796039	-0.000750061617531085	480
IFT140	ENSG00000187535	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.0604657780082227	0.225163570862612	0.0304610012331462	0.00840010463750159	974
ALG9	ENSG00000086848	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.0605405428437686	0.363801938016747	0.0363223931230703	-0.005022309843045	291
NPHP3	ENSG00000113971	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.0675727939579281	0.0365755179504172	0.468196203488266	-0.017338975057189	626
CC2D2A	ENSG00000048342	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	0.070182929588652	0.0367491777030708	0.363252962579645	0.00988965543713869	757
BBS1	ENSG00000174483	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.0709703402279275	0.0420767559124966	0.103447190600728	-0.0180949922858126	318
AHI1	ENSG00000135541	Creatinine	continuous	376624	missense|LC	0.0710131269074925	0.0412964929175397	0.115881037562127	-0.00049196573979451	604
DYNC2I1	ENSG00000126870	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.0719813938900465	0.0630972179913351	0.0556840816821916	0.00481919223856658	604
PKD1	ENSG00000008710	Urea	continuous	376551	missense|LC	0.0766547068121229	0.577442752960607	0.0383218786645272	-6.03318085241037e-05	3733
BBS10	ENSG00000179941	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.0793043808610617	0.04702288708055	0.26335586937335	-0.00684533330218265	369
ZNF423	ENSG00000102935	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.0793927693780868	0.0409515950515232	0.578152444526034	-0.00408037463809249	669
IFT172	ENSG00000138002	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.0806667007959708	0.0428979090426119	0.486660430495702	0.00960136397907856	835
INVS	ENSG00000119509	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.08068374670971	0.0439470840402113	0.420559074583541	0.00338729519887955	513
TMEM216	ENSG00000187049	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.0814874823335275	0.0614443244831659	0.065647040683824	0.068340721820894	80
IFT122	ENSG00000163913	Creatinine	continuous	376624	missense|LC	0.0828439654665618	0.0441582726681169	0.388504975450403	-0.000545725336762115	652
NEK8	ENSG00000160602	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.0839140711674948	0.397720368975474	0.0438427670226523	0.0111453768556757	381
BBS10	ENSG00000179941	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.0898816668228659	0.114726119622251	0.0531721996190163	0.0252210744135047	369
CC2D2A	ENSG00000048342	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.0903776337110136	0.047870946208614	0.957240432504298	-0.00633517518313883	757
ZNF423	ENSG00000102935	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.091051427193153	0.0471193146797915	1.0	-0.0294317995820454	669
BBIP1	ENSG00000214413	Cystatin C	continuous	376784	missense|LC	0.0923645681105265	0.077973991183258	0.0671564050414541	0.00470175880273715	25
IFT140	ENSG00000187535	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.095583563782901	0.549473970513453	0.049455187794764	-0.000145704822841997	974
TMEM237	ENSG00000155755	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.097132835944554	0.362119697999732	0.0513579648551818	-0.00552590898074914	181
LZTFL1	ENSG00000163818	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	0.0992221156834177	0.406347744778156	0.0556481036036813	0.0145682511108955	106
ALG9	ENSG00000086848	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.104034913257556	0.191734531234038	0.0623090476411534	0.0328142111998496	291
MKKS	ENSG00000125863	Creatinine	continuous	376624	missense|LC	0.105718861998644	0.0697011212221198	0.095423578278548	0.000513626841743866	291
CC2D2A	ENSG00000048342	Urea	continuous	376551	missense|LC	0.105768553810597	0.541962843191311	0.0564852397506308	-0.000213339402695306	757
LZTFL1	ENSG00000163818	Creatinine	continuous	376624	missense|LC	0.106620690574575	0.0600568808553896	0.332697885260454	-0.00201755523103456	106
LZTFL1	ENSG00000163818	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.106872067529294	0.456640386698743	0.059464696412072	0.0404121007994092	106
INVS	ENSG00000119509	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.107384070968558	0.642310308201404	0.0594915090998693	0.00285068163663083	513
ALG9	ENSG00000086848	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.108576081870413	0.0881171784060708	0.071945921938855	0.0193026776537936	291
AHI1	ENSG00000135541	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.109269523777423	0.06075333780783	0.33537716662049	0.0091893327766694	604
BBS4	ENSG00000140463	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.111432153205251	0.322442578602923	0.0598631610086129	0.00355399801337749	283
PKD2	ENSG00000118762	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.11196075469425	0.177463565509952	0.0606113464661713	0.0237836827722075	480
NPHP1	ENSG00000144061	Microalbumin in urine	continuous	119013	missense|LC	0.113463668876395	0.39459233366387	0.0643546197238198	0.000835933581983931	317
BBS2	ENSG00000125124	Creatinine	continuous	376624	missense|LC	0.113520540584939	0.473293447590186	0.0610545455649719	0.000391915036346626	339
MKKS	ENSG00000125863	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.113843669749343	0.0665139856070008	0.15929342825114	-0.00354971306095828	291
DYNC2I1	ENSG00000126870	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.115348793389582	0.0645025873194027	0.396431042828481	0.00505301738910066	604
NPHP1	ENSG00000144061	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.11618656451003	0.359331025158051	0.0655962479112848	-0.00479540972405423	317
CC2D2A	ENSG00000048342	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.116218587629199	0.0623820808962952	0.323094217220863	-0.000641323149355687	757
BBS9	ENSG00000122507	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.117171175786701	0.0669789453388056	0.985905063847372	-0.0106533102319658	436
ANKS6	ENSG00000165138	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.118749192769313	0.371932669023739	0.0660616965630727	0.00768827993707644	524
ZNF423	ENSG00000102935	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.120853167736719	0.0633398228891728	0.999999863550898	-0.0320434730016666	669
INVS	ENSG00000119509	Creatinine	continuous	376624	missense|LC	0.122958233739202	0.0688560702661423	0.37623989126026	0.000445045285377326	513
BBS7	ENSG00000138686	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.125233737298502	0.228446254057267	0.0716215295446107	0.0319190253240147	259
BBS4	ENSG00000140463	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.12534448210581	0.0677423422524767	0.306964392407198	-0.0116184786899776	283
INVS	ENSG00000119509	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.126200035128493	0.529755453630757	0.0705109459785319	-0.00888540635764879	513
AHI1	ENSG00000135541	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.127621387234188	0.895772582218652	0.0716481346752257	-3.62334045671086e-05	604
AHI1	ENSG00000135541	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.128393934620178	0.51471014279317	0.0719772653997641	0.00191160426241766	604
ZNF423	ENSG00000102935	Creatinine	continuous	376624	missense|LC	0.129126491421149	0.60444417914854	0.0681518826618035	0.000150303465083727	669
IFT122	ENSG00000163913	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.132328194257188	0.076380543361648	0.181547658167078	0.016008856973434	652
BBS12	ENSG00000181004	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.133018455152538	0.442626791131478	0.0769286409247514	0.0149383123089086	387
LZTFL1	ENSG00000163818	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.133772814330064	0.114581812183482	0.0852980860581629	0.0545787190153405	106
TTC8	ENSG00000165533	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.133890206466986	0.0805282780561358	0.149300652037359	0.00445450310523079	251
BBS7	ENSG00000138686	Creatinine	continuous	376624	missense|LC	0.134845476899585	0.718382723588163	0.0774558771166985	0.000172342309248754	259
BBS7	ENSG00000138686	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.138279491163258	0.889566973165773	0.0791806061244461	-0.00183717482302209	259
MKS1	ENSG00000011143	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.139202464562421	0.0796783358093444	0.470157924303984	-0.00349860824776321	315
BBS9	ENSG00000122507	Urea	continuous	376551	missense|LC	0.139453572153616	0.0800812976377328	0.509794119391153	-0.000602726149212449	436
RPGRIP1L	ENSG00000103494	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.141795895492728	0.0783334138464338	0.748722880016653	-0.0091434251907335	625
LZTFL1	ENSG00000163818	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.142243472439785	0.322736546325257	0.0827881503241892	0.061121625470737	106
BBS12	ENSG00000181004	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.145182399364161	0.0841071189641698	0.662809165080163	-0.00592302891559989	387
LZTFL1	ENSG00000163818	Cystatin C	continuous	376784	missense|LC	0.145607099630562	0.0826070877755252	0.685864832662539	-0.00209503019461572	106
SDCCAG8	ENSG00000054282	Cystatin C	continuous	376784	missense|LC	0.145982507124786	0.0952142929757639	0.125359674723547	0.000809371106539029	332
TMEM231	ENSG00000205084	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.147803417014883	0.867501254104797	0.0942038209806469	0.00123621158369772	204
ZNF423	ENSG00000102935	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.148313885484768	0.282881824989735	0.0789185924743148	0.00378197039837881	669
CC2D2A	ENSG00000048342	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.150223965953987	0.755437886764347	0.0816060489858256	-0.000622363785195568	757
PKD2	ENSG00000118762	Creatinine	continuous	376624	missense|LC	0.150612361958311	0.909722456191183	0.0830987822508248	-3.41580291567531e-05	480
BBS4	ENSG00000140463	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.151874376137288	0.671887490500286	0.0840079510064469	0.0105963115964499	283
NPHP3	ENSG00000113971	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.153368330584932	0.0957870760061749	0.145903229377167	-0.00387389276115168	626
SDCCAG8	ENSG00000054282	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.153419930724596	0.14856330902459	0.0907313839232169	0.0347555136806999	332
MKKS	ENSG00000125863	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.153461472460862	0.128477880427837	0.0949330740932359	0.0108178015217687	291
TMEM231	ENSG00000205084	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.155952496677948	0.158530015651404	0.0992472361621193	-0.00293328047891002	204
MKKS	ENSG00000125863	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.157986082205205	0.0932387666814216	0.93321676394299	-0.0288606567149321	291
CC2D2A	ENSG00000048342	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.160921134832809	0.150681748551769	0.0971336795374972	0.0221482815378795	757
ANKS6	ENSG00000165138	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.161009022788239	0.0907571086308893	0.792599130777594	-0.0218630190671298	524
TMEM237	ENSG00000155755	Creatinine	continuous	376624	missense|LC	0.161965922037109	0.0955046306347469	0.189374469115484	-0.00108325009633561	181
DYNC2I1	ENSG00000126870	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.162112198827835	0.282742934273713	0.0915278458392239	-0.00666436799046734	604
NPHP3	ENSG00000113971	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	0.163314939619742	0.121405736431359	0.114641254580324	0.0056355124341898	626
DYNC2I1	ENSG00000126870	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.166771455480814	0.332735551656395	0.0943082855657468	0.00489435145573806	604
IFT172	ENSG00000138002	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.168277945791108	0.11456465220882	0.132843683044981	-0.0204721218046479	835
BBS10	ENSG00000179941	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.171187374898356	0.25116604740055	0.102399332613451	0.0225982337518518	369
DYNC2I1	ENSG00000126870	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.171880096491198	0.772930150730431	0.0974111554512874	0.00395996565970955	604
DYNC2I1	ENSG00000126870	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.172810929402739	0.324047350715502	0.0979773907277074	-0.00231331085702742	604
BBIP1	ENSG00000214413	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.17830046386008	0.568684054761337	0.113921335173302	0.0236013681080323	25
TMEM231	ENSG00000205084	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.18124792022695	0.131389796261382	0.12730916043897	0.0233006092553827	204
BBS9	ENSG00000122507	Microalbumin in urine	continuous	119013	missense|LC	0.183478765023615	0.106485920691532	0.419714328634598	0.00104714336805034	436
TMEM216	ENSG00000187049	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.184268121630044	0.252259011592451	0.110615888950624	-0.0186989487131559	80
DYNC2I1	ENSG00000126870	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.185208698882514	0.105234275081332	0.37035135418819	-0.0117109772346273	604
DNAJB11	ENSG00000090520	Creatinine	continuous	376624	missense|LC	0.186052737708041	0.115489770865574	0.186795006992003	0.00181628102928716	165
LZTFL1	ENSG00000163818	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.18841831149953	0.978274681347261	0.107789824987865	-9.44092853045596e-06	106
BBS7	ENSG00000138686	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.190798267957208	0.10989660401722	0.33644338096402	-0.0079200303411804	259
PKD2	ENSG00000118762	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.19273144684563	0.107830282188868	0.504628937244992	0.0141777819604459	480
BBS9	ENSG00000122507	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.192848076546324	0.932548774543659	0.11181239532182	0.000213603771708313	436
SDCCAG8	ENSG00000054282	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	0.197076944351944	0.111887570573968	0.758908200162664	0.0110623142371632	332
PKD1	ENSG00000008710	Microalbumin in urine	continuous	119013	missense|LC	0.201300622946922	0.519056921876403	0.107524606008437	-0.000131193758617096	3733
ALG9	ENSG00000086848	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.201923372610959	0.122598717832064	0.459887845581874	-0.0419078540764922	291
TMEM231	ENSG00000205084	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	0.203362623413463	0.439692254663969	0.129991430829878	0.00382325471097164	204
INVS	ENSG00000119509	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.204500897750599	0.119056760031478	0.668080724823696	0.000449302206903939	513
ZNF423	ENSG00000102935	Microalbumin in urine	continuous	119013	missense|LC	0.206188677859111	0.327263777921222	0.112690974540565	-0.000654737125587328	669
AHI1	ENSG00000135541	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.207702650875631	0.168510997739305	0.125001069101342	0.00345194231931706	604
TMEM237	ENSG00000155755	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.208089270639929	0.606733620839665	0.115493326703167	-0.000393990501756085	181
NPHP3	ENSG00000113971	Urea	continuous	376551	missense|LC	0.2082995669949	0.120978173090994	0.676160317046791	0.00041541572798454	626
LZTFL1	ENSG00000163818	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.209469293570494	0.55017008057596	0.121724709142843	0.0302590882125364	106
LZTFL1	ENSG00000163818	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.210669677319334	0.220578152706195	0.120716185854855	0.0327693161236778	106
NPHP3	ENSG00000113971	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.215988177914042	0.601906833002785	0.125660243020279	0.00236509523209688	626
CEP290	ENSG00000198707	Creatinine	continuous	376624	missense|LC	0.216081727649881	0.133242906389752	0.187520994917213	0.000279058837796018	1033
AHI1	ENSG00000135541	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.217163817566755	0.124781900708112	0.400880488628967	0.0212865937652452	604
BBS1	ENSG00000174483	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.217692736309764	0.784273781500505	0.126166602699921	0.00279975968180212	318
BBS7	ENSG00000138686	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.221202312701265	0.127999369268229	0.288474879143292	0.0177766675962011	259
BBS7	ENSG00000138686	Microalbumin in urine	continuous	119013	missense|LC	0.222845440350966	0.129675363541819	0.226351968952518	-0.00161706305954465	259
RPGRIP1L	ENSG00000103494	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.223816585096618	0.125784437733695	0.69903624240006	-0.00408220459021284	625
MKKS	ENSG00000125863	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.225771625829727	0.97656728964578	0.135184814179674	-2.17084761954723e-05	291
BBS4	ENSG00000140463	Creatinine	continuous	376624	missense|LC	0.229745852302774	0.134774869755953	0.240156767557489	0.000780245785714172	283
SDCCAG8	ENSG00000054282	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.231191930770357	0.13312524749003	0.496207345166071	0.000767461420725777	332
ANKS6	ENSG00000165138	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.233815724696375	0.157835596270792	0.161618075504536	-0.00899338100205302	524
DNAJB11	ENSG00000090520	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.234246711791104	0.975291072132013	0.13153582035305	0.000540136579624626	165
MKS1	ENSG00000011143	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.240943366879761	0.140891939903155	0.874732110213026	-0.00518800324362931	315
